[12:57:29.554] [INFO   ] thread bguspl.set.Main.main() starting.
[12:57:29.557] [SEVERE ] cannot read configuration file config.properties trying from resources.
[12:57:29.560] [SEVERE ] configuration file was loaded from resources directory.
[12:57:30.565] [SEVERE ] player 2 placing token on slot 8
[12:57:30.565] [SEVERE ] removing player 4 token from slot 11
[12:57:30.565] [SEVERE ] removing player 2 token from slot 8
[12:57:30.565] [SEVERE ] removing player 3 token from slot 8
[12:57:30.565] [SEVERE ] player 2 placing token on slot 8
[12:57:30.565] [SEVERE ] player 4 placing token on slot 11
[12:57:30.565] [SEVERE ] player 5 placing token on slot 8
[12:57:30.565] [SEVERE ] player 1 placing token on slot 11
[12:57:30.566] [SEVERE ] removing player 5 token from slot 8
[12:57:30.566] [SEVERE ] player 4 placing token on slot 8
[12:57:30.566] [SEVERE ] player 2 placing token on slot 11
[12:57:30.565] [SEVERE ] player 3 placing token on slot 8
[12:57:30.566] [SEVERE ] removing player 2 token from slot 8
[12:57:30.566] [SEVERE ] removing player 5 token from slot 11
[12:57:30.566] [SEVERE ] removing player 4 token from slot 11
[12:57:30.566] [SEVERE ] removing player 1 token from slot 11
[12:57:30.567] [SEVERE ] removing player 4 token from slot 8
[12:57:30.566] [SEVERE ] player 5 placing token on slot 8
[12:57:30.566] [SEVERE ] player 2 placing token on slot 8
[12:57:30.566] [SEVERE ] removing player 3 token from slot 8
[12:57:30.567] [SEVERE ] removing player 2 token from slot 11
[12:57:30.567] [SEVERE ] removing player 5 token from slot 8
[12:57:30.567] [SEVERE ] player 1 placing token on slot 11
[12:57:30.567] [SEVERE ] player 2 placing token on slot 11
[12:57:30.567] [SEVERE ] player 4 placing token on slot 11
[12:57:30.567] [SEVERE ] removing player 2 token from slot 11
[12:57:30.568] [SEVERE ] removing player 4 token from slot 11
[12:57:30.567] [SEVERE ] player 5 placing token on slot 8
[12:57:30.568] [SEVERE ] player 2 placing token on slot 11
[12:57:30.568] [SEVERE ] player 5 placing token on slot 11
[12:57:30.567] [SEVERE ] removing player 3 token from slot 11
[12:57:30.568] [SEVERE ] removing player 5 token from slot 8
[12:57:30.568] [SEVERE ] removing player 2 token from slot 11
[12:57:30.568] [SEVERE ] player 4 placing token on slot 11
[12:57:30.567] [SEVERE ] removing player 1 token from slot 11
[12:57:30.568] [SEVERE ] removing player 2 token from slot 8
[12:57:30.569] [SEVERE ] player 1 placing token on slot 11
[12:57:30.568] [SEVERE ] removing player 5 token from slot 11
[12:57:30.568] [SEVERE ] player 3 placing token on slot 11
[12:57:30.569] [SEVERE ] player 5 placing token on slot 8
[12:57:30.569] [SEVERE ] removing player 1 token from slot 8
[12:57:30.569] [SEVERE ] player 2 placing token on slot 8
[12:57:30.569] [SEVERE ] removing player 4 token from slot 11
[12:57:30.569] [SEVERE ] removing player 2 token from slot 8
[12:57:30.569] [SEVERE ] removing player 1 token from slot 11
[12:57:30.569] [SEVERE ] removing player 5 token from slot 8
[12:57:30.569] [SEVERE ] removing player 3 token from slot 11
[12:57:30.570] [SEVERE ] player 5 placing token on slot 11
[12:57:30.570] [SEVERE ] player 1 placing token on slot 11
[12:57:30.569] [SEVERE ] player 2 placing token on slot 11
[12:57:30.569] [SEVERE ] player 4 placing token on slot 8
[12:57:30.571] [SEVERE ] player 2 placing token on slot 8
[12:57:30.571] [SEVERE ] removing player 1 token from slot 11
[12:57:30.570] [SEVERE ] removing player 5 token from slot 11
[12:57:30.570] [SEVERE ] player 3 placing token on slot 8
[12:57:30.571] [SEVERE ] player 1 placing token on slot 8
[12:57:30.571] [SEVERE ] removing player 4 token from slot 8
[12:57:30.571] [SEVERE ] removing player 2 token from slot 8
[12:57:30.572] [SEVERE ] player 1 placing token on slot 11
[12:57:30.572] [SEVERE ] removing player 3 token from slot 8
[12:57:30.572] [SEVERE ] player 5 placing token on slot 8
[12:57:30.573] [SEVERE ] removing player 1 token from slot 8
[12:57:30.572] [SEVERE ] player 2 placing token on slot 8
[12:57:30.572] [SEVERE ] player 4 placing token on slot 11
[12:57:30.573] [SEVERE ] removing player 2 token from slot 8
[12:57:30.573] [SEVERE ] player 1 placing token on slot 8
[12:57:30.574] [SEVERE ] removing player 2 token from slot 11
[12:57:30.574] [SEVERE ] removing player 1 token from slot 8
[12:57:30.573] [SEVERE ] player 3 placing token on slot 11
[12:57:30.575] [SEVERE ] player 1 placing token on slot 8
[12:57:30.575] [SEVERE ] removing player 3 token from slot 11
[12:57:30.575] [SEVERE ] player 2 placing token on slot 11
[12:57:30.574] [SEVERE ] removing player 4 token from slot 11
[12:57:30.574] [SEVERE ] player 5 placing token on slot 11
[12:57:30.575] [SEVERE ] player 2 placing token on slot 8
[12:57:30.575] [SEVERE ] player 3 placing token on slot 8
[12:57:30.575] [SEVERE ] removing player 1 token from slot 8
[12:57:30.576] [SEVERE ] removing player 3 token from slot 8
[12:57:30.576] [SEVERE ] removing player 2 token from slot 8
[12:57:30.576] [SEVERE ] player 4 placing token on slot 11
[12:57:30.577] [SEVERE ] removing player 2 token from slot 11
[12:57:30.576] [SEVERE ] removing player 5 token from slot 8
[12:57:30.578] [SEVERE ] player 2 placing token on slot 8
[12:57:30.577] [SEVERE ] removing player 4 token from slot 11
[12:57:30.578] [SEVERE ] removing player 2 token from slot 8
[12:57:30.577] [SEVERE ] player 3 placing token on slot 11
[12:57:30.577] [SEVERE ] player 1 placing token on slot 8
[12:57:30.578] [SEVERE ] player 3 placing token on slot 8
[12:57:30.578] [SEVERE ] player 2 placing token on slot 8
[12:57:30.578] [SEVERE ] player 4 placing token on slot 11
[12:57:30.578] [SEVERE ] player 5 placing token on slot 8
[12:57:30.580] [SEVERE ] removing player 4 token from slot 11
[12:57:30.579] [SEVERE ] removing player 2 token from slot 8
[12:57:30.579] [SEVERE ] removing player 3 token from slot 11
[12:57:30.579] [SEVERE ] removing player 1 token from slot 11
[12:57:30.581] [SEVERE ] removing player 3 token from slot 8
[12:57:30.581] [SEVERE ] player 2 placing token on slot 8
[12:57:30.580] [SEVERE ] player 4 placing token on slot 11
[12:57:30.580] [SEVERE ] removing player 5 token from slot 8
[12:57:30.582] [SEVERE ] player 2 placing token on slot 11
[12:57:30.582] [SEVERE ] removing player 4 token from slot 11
[12:57:30.581] [SEVERE ] player 3 placing token on slot 11
[12:57:30.581] [SEVERE ] removing player 1 token from slot 8
[12:57:30.582] [SEVERE ] player 3 placing token on slot 8
[12:57:30.582] [SEVERE ] player 4 placing token on slot 11
[12:57:30.582] [SEVERE ] removing player 5 token from slot 11
[12:57:30.582] [SEVERE ] removing player 2 token from slot 8
[12:57:30.583] [SEVERE ] player 5 placing token on slot 11
[12:57:30.583] [SEVERE ] player 4 placing token on slot 8
[12:57:30.583] [SEVERE ] removing player 3 token from slot 8
[12:57:30.583] [SEVERE ] player 1 placing token on slot 8
[12:57:30.584] [SEVERE ] removing player 3 token from slot 11
[12:57:30.584] [SEVERE ] removing player 4 token from slot 8
[12:57:30.583] [SEVERE ] removing player 5 token from slot 11
[12:57:30.583] [SEVERE ] player 2 placing token on slot 8
[12:57:30.584] [SEVERE ] player 5 placing token on slot 11
[12:57:30.584] [SEVERE ] removing player 4 token from slot 11
[12:57:30.584] [SEVERE ] removing player 1 token from slot 8
[12:57:30.584] [SEVERE ] player 1 placing token on slot 11
[12:57:30.584] [SEVERE ] player 3 placing token on slot 8
[12:57:30.584] [SEVERE ] player 1 placing token on slot 8
[12:57:30.584] [SEVERE ] player 4 placing token on slot 8
[12:57:30.584] [SEVERE ] removing player 5 token from slot 11
[12:57:30.584] [SEVERE ] removing player 2 token from slot 8
[12:57:30.586] [SEVERE ] player 5 placing token on slot 8
[12:57:30.586] [SEVERE ] removing player 1 token from slot 11
[12:57:30.584] [SEVERE ] player 4 placing token on slot 11
[12:57:30.584] [SEVERE ] player 3 placing token on slot 11
[12:57:30.586] [SEVERE ] removing player 4 token from slot 8
[12:57:30.586] [SEVERE ] player 1 placing token on slot 11
[12:57:30.586] [SEVERE ] player 5 placing token on slot 11
[12:57:30.586] [SEVERE ] player 2 placing token on slot 8
[12:57:30.587] [SEVERE ] player 4 placing token on slot 8
[12:57:30.587] [SEVERE ] removing player 1 token from slot 8
[12:57:30.586] [SEVERE ] removing player 3 token from slot 11
[12:57:30.587] [SEVERE ] player 1 placing token on slot 8
[12:57:30.587] [SEVERE ] removing player 4 token from slot 11
[12:57:30.587] [SEVERE ] removing player 5 token from slot 11
[12:57:30.587] [SEVERE ] removing player 2 token from slot 8
[12:57:30.588] [SEVERE ] removing player 1 token from slot 11
[12:57:30.588] [SEVERE ] player 2 placing token on slot 8
[12:57:30.588] [SEVERE ] removing player 4 token from slot 8
[12:57:30.587] [SEVERE ] player 3 placing token on slot 11
[12:57:30.588] [SEVERE ] player 4 placing token on slot 11
[12:57:30.588] [SEVERE ] removing player 3 token from slot 11
[12:57:30.588] [SEVERE ] removing player 1 token from slot 8
[12:57:30.588] [SEVERE ] removing player 2 token from slot 8
[12:57:30.588] [SEVERE ] player 5 placing token on slot 11
[12:57:30.588] [SEVERE ] player 1 placing token on slot 11
[12:57:30.588] [SEVERE ] removing player 2 token from slot 11
[12:57:30.588] [SEVERE ] removing player 3 token from slot 8
[12:57:30.588] [SEVERE ] player 4 placing token on slot 8
[12:57:30.590] [SEVERE ] player 3 placing token on slot 11
[12:57:30.589] [SEVERE ] player 2 placing token on slot 11
[12:57:30.589] [SEVERE ] removing player 1 token from slot 11
[12:57:30.589] [SEVERE ] removing player 5 token from slot 11
[12:57:30.591] [SEVERE ] player 1 placing token on slot 8
[12:57:30.590] [SEVERE ] removing player 2 token from slot 11
[12:57:30.590] [SEVERE ] player 3 placing token on slot 8
[12:57:30.590] [SEVERE ] removing player 4 token from slot 8
[12:57:30.591] [SEVERE ] removing player 3 token from slot 8
[12:57:30.591] [SEVERE ] player 2 placing token on slot 8
[12:57:30.591] [SEVERE ] player 1 placing token on slot 11
[12:57:30.592] [SEVERE ] player 2 placing token on slot 11
[12:57:30.591] [SEVERE ] player 5 placing token on slot 11
[12:57:30.592] [SEVERE ] removing player 1 token from slot 11
[12:57:30.592] [SEVERE ] player 3 placing token on slot 8
[12:57:30.592] [SEVERE ] player 4 placing token on slot 8
[12:57:30.593] [SEVERE ] removing player 1 token from slot 8
[12:57:30.593] [SEVERE ] removing player 2 token from slot 11
[12:57:30.593] [SEVERE ] removing player 5 token from slot 8
[12:57:30.594] [SEVERE ] removing player 2 token from slot 8
[12:57:30.594] [SEVERE ] player 1 placing token on slot 8
[12:57:30.594] [SEVERE ] removing player 4 token from slot 8
[12:57:30.594] [SEVERE ] removing player 3 token from slot 11
[12:57:30.595] [SEVERE ] player 4 placing token on slot 8
[12:57:30.595] [SEVERE ] player 1 placing token on slot 11
[12:57:30.595] [SEVERE ] player 2 placing token on slot 8
[12:57:30.594] [SEVERE ] removing player 5 token from slot 11
[12:57:30.596] [SEVERE ] player 2 placing token on slot 11
[12:57:30.596] [SEVERE ] removing player 1 token from slot 8
[12:57:30.596] [SEVERE ] removing player 4 token from slot 8
[12:57:30.595] [SEVERE ] removing player 3 token from slot 8
[12:57:30.597] [SEVERE ] removing player 1 token from slot 11
[12:57:30.597] [SEVERE ] player 3 placing token on slot 8
[12:57:30.597] [SEVERE ] player 4 placing token on slot 8
[12:57:30.596] [SEVERE ] removing player 2 token from slot 11
[12:57:30.596] [SEVERE ] player 5 placing token on slot 8
[12:57:30.597] [SEVERE ] removing player 2 token from slot 8
[12:57:30.597] [SEVERE ] removing player 3 token from slot 8
[12:57:30.597] [SEVERE ] player 1 placing token on slot 11
[12:57:30.598] [SEVERE ] player 3 placing token on slot 8
[12:57:30.598] [SEVERE ] player 2 placing token on slot 11
[12:57:30.597] [SEVERE ] player 5 placing token on slot 11
[12:57:30.597] [SEVERE ] removing player 4 token from slot 11
[12:57:30.598] [SEVERE ] player 2 placing token on slot 8
[12:57:30.598] [SEVERE ] removing player 1 token from slot 11
[12:57:30.598] [SEVERE ] player 3 placing token on slot 11
[12:57:30.599] [SEVERE ] player 1 placing token on slot 11
[12:57:30.599] [SEVERE ] removing player 2 token from slot 8
[12:57:30.599] [SEVERE ] removing player 1 token from slot 11
[12:57:30.599] [SEVERE ] player 4 placing token on slot 11
[12:57:30.599] [SEVERE ] removing player 5 token from slot 11
[12:57:30.600] [SEVERE ] removing player 4 token from slot 11
[12:57:30.600] [SEVERE ] player 1 placing token on slot 11
[12:57:30.600] [SEVERE ] player 2 placing token on slot 8
[12:57:30.599] [SEVERE ] removing player 3 token from slot 11
[12:57:30.600] [SEVERE ] removing player 2 token from slot 11
[12:57:30.600] [SEVERE ] player 1 placing token on slot 8
[12:57:30.600] [SEVERE ] player 5 placing token on slot 11
[12:57:30.601] [SEVERE ] removing player 1 token from slot 11
[12:57:30.601] [SEVERE ] player 4 placing token on slot 11
[12:57:30.601] [SEVERE ] player 3 placing token on slot 11
[12:57:30.601] [SEVERE ] player 2 placing token on slot 11
[12:57:30.601] [SEVERE ] removing player 3 token from slot 8
[12:57:30.601] [SEVERE ] removing player 4 token from slot 11
[12:57:30.601] [SEVERE ] player 1 placing token on slot 11
[12:57:30.602] [SEVERE ] player 3 placing token on slot 8
[12:57:30.601] [SEVERE ] removing player 5 token from slot 8
[12:57:30.602] [SEVERE ] removing player 3 token from slot 8
[12:57:30.602] [SEVERE ] removing player 1 token from slot 8
[12:57:30.602] [SEVERE ] removing player 2 token from slot 8
[12:57:30.602] [SEVERE ] removing player 4 token from slot 8
[12:57:30.602] [SEVERE ] player 1 placing token on slot 8
[12:57:30.602] [SEVERE ] removing player 3 token from slot 11
[12:57:30.602] [SEVERE ] player 5 placing token on slot 8
[12:57:30.603] [SEVERE ] removing player 1 token from slot 11
[12:57:30.603] [SEVERE ] player 2 placing token on slot 8
[12:57:30.603] [SEVERE ] player 4 placing token on slot 8
[12:57:30.604] [SEVERE ] removing player 1 token from slot 8
[12:57:30.604] [SEVERE ] removing player 5 token from slot 8
[12:57:30.604] [SEVERE ] player 3 placing token on slot 8
[12:57:30.605] [SEVERE ] player 5 placing token on slot 8
[12:57:30.604] [SEVERE ] removing player 2 token from slot 8
[12:57:30.604] [SEVERE ] player 1 placing token on slot 8
[12:57:30.604] [SEVERE ] removing player 4 token from slot 8
[12:57:30.605] [SEVERE ] removing player 1 token from slot 8
[12:57:30.605] [SEVERE ] player 2 placing token on slot 8
[12:57:30.605] [SEVERE ] player 3 placing token on slot 11
[12:57:30.605] [SEVERE ] removing player 5 token from slot 8
[12:57:30.605] [SEVERE ] removing player 3 token from slot 11
[12:57:30.605] [SEVERE ] removing player 2 token from slot 8
[12:57:30.605] [SEVERE ] player 1 placing token on slot 11
[12:57:30.605] [SEVERE ] player 4 placing token on slot 8
[12:57:30.606] [SEVERE ] player 1 placing token on slot 8
[12:57:30.606] [SEVERE ] player 2 placing token on slot 8
[12:57:30.606] [SEVERE ] player 3 placing token on slot 11
[12:57:30.606] [SEVERE ] removing player 5 token from slot 11
[12:57:30.607] [SEVERE ] removing player 2 token from slot 8
[12:57:30.607] [SEVERE ] removing player 1 token from slot 11
[12:57:30.607] [SEVERE ] removing player 4 token from slot 8
[12:57:30.608] [SEVERE ] player 2 placing token on slot 8
[12:57:30.608] [SEVERE ] player 5 placing token on slot 8
[12:57:30.608] [SEVERE ] removing player 3 token from slot 8
[12:57:30.609] [SEVERE ] removing player 3 token from slot 11
[12:57:30.609] [SEVERE ] player 5 placing token on slot 11
[12:57:30.609] [SEVERE ] removing player 2 token from slot 11
[12:57:30.608] [SEVERE ] removing player 1 token from slot 8
[12:57:30.608] [SEVERE ] player 4 placing token on slot 11
[12:57:30.610] [SEVERE ] player 1 placing token on slot 8
[12:57:30.610] [SEVERE ] removing player 4 token from slot 11
[12:57:30.610] [SEVERE ] removing player 5 token from slot 8
[12:57:30.610] [SEVERE ] removing player 2 token from slot 8
[12:57:30.609] [SEVERE ] player 3 placing token on slot 11
[12:57:30.611] [SEVERE ] player 5 placing token on slot 8
[12:57:30.611] [SEVERE ] player 4 placing token on slot 8
[12:57:30.610] [SEVERE ] removing player 1 token from slot 8
[12:57:30.612] [SEVERE ] removing player 5 token from slot 11
[12:57:30.612] [SEVERE ] player 4 placing token on slot 11
[12:57:30.612] [SEVERE ] player 3 placing token on slot 8
[12:57:30.611] [SEVERE ] player 2 placing token on slot 11
[12:57:30.613] [SEVERE ] removing player 3 token from slot 8
[12:57:30.614] [SEVERE ] removing player 3 token from slot 11
[12:57:30.613] [SEVERE ] removing player 4 token from slot 8
[12:57:30.613] [SEVERE ] player 5 placing token on slot 11
[12:57:30.612] [SEVERE ] player 1 placing token on slot 11
[12:57:30.614] [SEVERE ] player 3 placing token on slot 8
[12:57:30.614] [SEVERE ] removing player 4 token from slot 11
[12:57:30.614] [SEVERE ] removing player 2 token from slot 11
[12:57:30.615] [SEVERE ] player 4 placing token on slot 11
[12:57:30.615] [SEVERE ] player 3 placing token on slot 11
[12:57:30.615] [SEVERE ] removing player 5 token from slot 8
[12:57:30.615] [SEVERE ] removing player 1 token from slot 11
[12:57:30.616] [SEVERE ] removing player 5 token from slot 11
[12:57:30.616] [SEVERE ] removing player 3 token from slot 11
[12:57:30.616] [SEVERE ] removing player 4 token from slot 11
[12:57:30.615] [SEVERE ] player 2 placing token on slot 11
[12:57:30.617] [SEVERE ] player 4 placing token on slot 8
[12:57:30.616] [SEVERE ] player 3 placing token on slot 11
[12:57:30.617] [SEVERE ] removing player 2 token from slot 11
[12:57:30.616] [SEVERE ] player 5 placing token on slot 8
[12:57:30.616] [SEVERE ] player 1 placing token on slot 8
[12:57:30.617] [SEVERE ] removing player 5 token from slot 8
