[20:52:20.433] [INFO   ] thread bguspl.set.Main.main() starting.
[20:52:20.438] [SEVERE ] cannot read configuration file config.properties trying from resources.
[20:52:20.439] [SEVERE ] configuration file was loaded from resources directory.
[20:52:21.346] [SEVERE ] player 2 placing token on slot 2
[20:52:21.346] [SEVERE ] removing player 2 token from slot 2
[20:52:21.346] [SEVERE ] removing player 2 token from slot 1
[20:52:21.346] [SEVERE ] player 2 placing token on slot 1
[20:52:21.347] [SEVERE ] player 2 placing token on slot 2
[20:52:21.347] [SEVERE ] removing player 2 token from slot 1
[20:52:21.347] [SEVERE ] player 2 placing token on slot 1
[20:52:21.347] [SEVERE ] removing player 2 token from slot 1
[20:52:21.347] [SEVERE ] removing player 2 token from slot 2
[20:52:21.347] [SEVERE ] player 2 placing token on slot 2
[20:52:21.347] [SEVERE ] player 2 placing token on slot 1
[20:52:21.347] [SEVERE ] removing player 2 token from slot 2
[20:52:21.348] [SEVERE ] removing player 2 token from slot 1
[20:52:21.348] [SEVERE ] player 2 placing token on slot 1
[20:52:21.348] [SEVERE ] removing player 2 token from slot 1
[20:52:21.348] [SEVERE ] player 2 placing token on slot 2
[20:52:21.348] [SEVERE ] player 2 placing token on slot 1
[20:52:21.348] [SEVERE ] removing player 2 token from slot 1
[20:52:21.348] [SEVERE ] removing player 2 token from slot 2
[20:52:21.348] [SEVERE ] player 2 placing token on slot 1
[20:52:21.349] [SEVERE ] removing player 2 token from slot 1
[20:52:21.349] [SEVERE ] player 2 placing token on slot 1
[20:52:21.349] [SEVERE ] removing player 2 token from slot 1
[20:52:21.349] [SEVERE ] player 2 placing token on slot 1
[20:52:21.349] [SEVERE ] player 2 placing token on slot 2
[20:52:21.349] [SEVERE ] removing player 2 token from slot 2
[20:52:21.349] [SEVERE ] removing player 2 token from slot 1
[20:52:21.349] [SEVERE ] player 2 placing token on slot 1
[20:52:21.349] [SEVERE ] player 2 placing token on slot 2
[20:52:21.349] [SEVERE ] removing player 2 token from slot 1
[20:52:21.350] [SEVERE ] player 2 placing token on slot 1
[20:52:21.350] [SEVERE ] removing player 2 token from slot 1
[20:52:21.350] [SEVERE ] player 2 placing token on slot 1
[20:52:21.350] [SEVERE ] removing player 2 token from slot 2
[20:52:21.350] [SEVERE ] player 2 placing token on slot 2
[20:52:21.350] [SEVERE ] removing player 2 token from slot 1
[20:52:21.350] [SEVERE ] removing player 2 token from slot 2
[20:52:21.350] [SEVERE ] player 2 placing token on slot 1
[20:52:21.350] [SEVERE ] removing player 2 token from slot 1
[20:52:21.350] [SEVERE ] player 2 placing token on slot 1
[20:52:21.350] [SEVERE ] player 2 placing token on slot 2
[20:52:21.352] [SEVERE ] removing player 2 token from slot 1
[20:52:21.352] [SEVERE ] removing player 2 token from slot 2
[20:52:21.352] [SEVERE ] player 2 placing token on slot 1
[20:52:21.352] [SEVERE ] player 2 placing token on slot 2
[20:52:21.352] [SEVERE ] removing player 2 token from slot 2
[20:52:21.352] [SEVERE ] player 2 placing token on slot 2
[20:52:21.352] [SEVERE ] removing player 2 token from slot 1
[20:52:21.352] [SEVERE ] player 2 placing token on slot 1
[20:52:21.352] [SEVERE ] removing player 2 token from slot 1
[20:52:21.352] [SEVERE ] removing player 2 token from slot 2
[20:52:21.353] [SEVERE ] player 2 placing token on slot 2
[20:52:21.353] [SEVERE ] player 2 placing token on slot 1
[20:52:21.353] [SEVERE ] removing player 2 token from slot 2
[20:52:21.353] [SEVERE ] removing player 2 token from slot 1
[20:52:21.353] [SEVERE ] player 2 placing token on slot 2
[20:52:21.353] [SEVERE ] removing player 2 token from slot 2
[20:52:21.353] [SEVERE ] player 2 placing token on slot 2
[20:52:21.354] [SEVERE ] player 2 placing token on slot 1
[20:52:21.354] [SEVERE ] removing player 2 token from slot 2
[20:52:21.355] [SEVERE ] player 2 placing token on slot 2
[20:52:21.355] [SEVERE ] removing player 2 token from slot 2
[20:52:21.355] [SEVERE ] player 2 placing token on slot 2
[20:52:21.356] [SEVERE ] removing player 2 token from slot 1
[20:52:21.356] [SEVERE ] removing player 2 token from slot 2
[20:52:21.356] [SEVERE ] player 2 placing token on slot 1
[20:52:21.356] [SEVERE ] removing player 2 token from slot 1
[20:52:21.356] [SEVERE ] player 2 placing token on slot 2
[20:52:21.356] [SEVERE ] player 2 placing token on slot 1
[20:52:21.356] [SEVERE ] removing player 2 token from slot 1
[20:52:21.357] [SEVERE ] removing player 2 token from slot 2
[20:52:21.357] [SEVERE ] player 2 placing token on slot 1
[20:52:21.357] [SEVERE ] player 2 placing token on slot 2
[20:52:21.357] [SEVERE ] removing player 2 token from slot 1
[20:52:21.357] [SEVERE ] player 2 placing token on slot 1
[20:52:21.357] [SEVERE ] removing player 2 token from slot 1
[20:52:21.357] [SEVERE ] removing player 2 token from slot 2
[20:52:21.358] [SEVERE ] player 2 placing token on slot 2
[20:52:21.358] [SEVERE ] player 2 placing token on slot 1
[20:52:21.358] [SEVERE ] removing player 2 token from slot 1
[20:52:21.359] [SEVERE ] removing player 2 token from slot 2
[20:52:21.359] [SEVERE ] player 2 placing token on slot 2
[20:52:21.359] [SEVERE ] player 2 placing token on slot 1
[20:52:21.359] [SEVERE ] removing player 2 token from slot 1
[20:52:21.360] [SEVERE ] removing player 2 token from slot 2
[20:52:21.360] [SEVERE ] player 2 placing token on slot 1
[20:52:21.360] [SEVERE ] removing player 2 token from slot 1
[20:52:21.360] [SEVERE ] player 2 placing token on slot 2
[20:52:21.361] [SEVERE ] removing player 2 token from slot 2
[20:52:21.361] [SEVERE ] player 2 placing token on slot 1
[20:52:21.361] [SEVERE ] removing player 2 token from slot 1
[20:52:21.361] [SEVERE ] player 2 placing token on slot 2
[20:52:21.361] [SEVERE ] removing player 2 token from slot 2
[20:52:21.362] [SEVERE ] player 2 placing token on slot 1
[20:52:21.362] [SEVERE ] removing player 2 token from slot 1
[20:52:21.362] [SEVERE ] player 2 placing token on slot 2
[20:52:21.362] [SEVERE ] removing player 2 token from slot 2
[20:52:21.362] [SEVERE ] player 2 placing token on slot 2
[20:52:21.362] [SEVERE ] player 2 placing token on slot 1
[20:52:21.362] [SEVERE ] removing player 2 token from slot 2
[20:52:21.362] [SEVERE ] player 2 placing token on slot 2
[20:52:21.362] [SEVERE ] removing player 2 token from slot 2
[20:52:21.363] [SEVERE ] player 2 placing token on slot 2
[20:52:21.363] [SEVERE ] removing player 2 token from slot 2
[20:52:21.363] [SEVERE ] player 2 placing token on slot 2
[20:52:21.363] [SEVERE ] removing player 2 token from slot 1
[20:52:21.363] [SEVERE ] player 2 placing token on slot 1
[20:52:21.363] [SEVERE ] removing player 2 token from slot 2
[20:52:21.363] [SEVERE ] removing player 2 token from slot 1
[20:52:21.363] [SEVERE ] player 2 placing token on slot 1
[20:52:21.364] [SEVERE ] player 2 placing token on slot 2
[20:52:21.364] [SEVERE ] removing player 2 token from slot 1
[20:52:21.364] [SEVERE ] player 2 placing token on slot 1
[20:52:21.364] [SEVERE ] removing player 2 token from slot 2
[20:52:21.364] [SEVERE ] player 2 placing token on slot 2
[20:52:21.364] [SEVERE ] removing player 2 token from slot 2
[20:52:21.364] [SEVERE ] player 2 placing token on slot 2
[20:52:21.364] [SEVERE ] removing player 2 token from slot 2
[20:52:21.364] [SEVERE ] player 2 placing token on slot 2
[20:52:21.364] [SEVERE ] removing player 2 token from slot 2
[20:52:21.364] [SEVERE ] player 2 placing token on slot 2
[20:52:21.364] [SEVERE ] removing player 2 token from slot 2
[20:52:21.365] [SEVERE ] removing player 2 token from slot 1
[20:52:21.365] [SEVERE ] player 2 placing token on slot 2
[20:52:21.365] [SEVERE ] removing player 2 token from slot 2
[20:52:21.365] [SEVERE ] player 2 placing token on slot 2
[20:52:21.365] [SEVERE ] removing player 2 token from slot 2
[20:52:21.365] [SEVERE ] player 2 placing token on slot 2
[20:52:21.365] [SEVERE ] player 2 placing token on slot 1
[20:52:21.365] [SEVERE ] removing player 2 token from slot 1
[20:52:21.365] [SEVERE ] removing player 2 token from slot 2
[20:52:21.366] [SEVERE ] player 2 placing token on slot 2
[20:52:21.366] [SEVERE ] removing player 2 token from slot 2
[20:52:21.366] [SEVERE ] player 2 placing token on slot 2
[20:52:21.366] [SEVERE ] removing player 2 token from slot 2
[20:52:21.366] [SEVERE ] player 2 placing token on slot 2
[20:52:21.366] [SEVERE ] player 2 placing token on slot 1
[20:52:21.366] [SEVERE ] removing player 2 token from slot 2
[20:52:21.366] [SEVERE ] player 2 placing token on slot 2
[20:52:21.367] [SEVERE ] removing player 2 token from slot 2
[20:52:21.367] [SEVERE ] removing player 2 token from slot 1
[20:52:21.367] [SEVERE ] player 2 placing token on slot 2
[20:52:21.367] [SEVERE ] removing player 2 token from slot 2
[20:52:21.367] [SEVERE ] player 2 placing token on slot 2
[20:52:21.367] [SEVERE ] player 2 placing token on slot 1
[20:52:21.367] [SEVERE ] removing player 2 token from slot 1
[20:52:21.367] [SEVERE ] player 2 placing token on slot 1
[20:52:21.368] [SEVERE ] removing player 2 token from slot 2
[20:52:21.368] [SEVERE ] removing player 2 token from slot 1
[20:52:21.368] [SEVERE ] player 2 placing token on slot 2
[20:52:21.368] [SEVERE ] player 2 placing token on slot 1
[20:52:21.368] [SEVERE ] removing player 2 token from slot 2
[20:52:21.369] [SEVERE ] player 2 placing token on slot 2
[20:52:21.369] [SEVERE ] removing player 2 token from slot 1
[20:52:21.369] [SEVERE ] removing player 2 token from slot 2
[20:52:21.369] [SEVERE ] player 2 placing token on slot 1
[20:52:21.369] [SEVERE ] removing player 2 token from slot 1
[20:52:21.369] [SEVERE ] player 2 placing token on slot 2
[20:52:21.369] [SEVERE ] removing player 2 token from slot 2
[20:52:21.369] [SEVERE ] player 2 placing token on slot 1
[20:52:21.370] [SEVERE ] removing player 2 token from slot 1
[20:52:21.370] [SEVERE ] player 2 placing token on slot 2
[20:52:21.370] [SEVERE ] removing player 2 token from slot 2
[20:52:21.370] [SEVERE ] player 2 placing token on slot 2
[20:52:21.370] [SEVERE ] player 2 placing token on slot 1
[20:52:21.370] [SEVERE ] removing player 2 token from slot 2
[20:52:21.370] [SEVERE ] player 2 placing token on slot 2
[20:52:21.370] [SEVERE ] removing player 2 token from slot 2
[20:52:21.370] [SEVERE ] removing player 2 token from slot 1
[20:52:21.370] [SEVERE ] player 2 placing token on slot 2
[20:52:21.370] [SEVERE ] player 2 placing token on slot 1
[20:52:21.370] [SEVERE ] removing player 2 token from slot 1
[20:52:21.372] [SEVERE ] player 2 placing token on slot 1
[20:52:21.372] [SEVERE ] removing player 2 token from slot 1
[20:52:21.372] [SEVERE ] removing player 2 token from slot 2
[20:52:21.372] [SEVERE ] player 2 placing token on slot 2
[20:52:21.372] [SEVERE ] removing player 2 token from slot 2
[20:52:21.372] [SEVERE ] player 2 placing token on slot 1
[20:52:21.372] [SEVERE ] player 2 placing token on slot 2
[20:52:21.372] [SEVERE ] removing player 2 token from slot 2
[20:52:21.372] [SEVERE ] player 2 placing token on slot 2
[20:52:21.373] [SEVERE ] removing player 2 token from slot 1
[20:52:21.373] [SEVERE ] player 2 placing token on slot 1
[20:52:21.373] [SEVERE ] removing player 2 token from slot 2
[20:52:21.373] [SEVERE ] player 2 placing token on slot 2
[20:52:21.373] [SEVERE ] removing player 2 token from slot 1
[20:52:21.373] [SEVERE ] removing player 2 token from slot 2
[20:52:21.373] [SEVERE ] player 2 placing token on slot 2
[20:52:21.373] [SEVERE ] player 2 placing token on slot 1
[20:52:21.373] [SEVERE ] removing player 2 token from slot 2
[20:52:21.374] [SEVERE ] removing player 2 token from slot 1
[20:52:21.374] [SEVERE ] player 2 placing token on slot 2
[20:52:21.374] [SEVERE ] removing player 2 token from slot 2
[20:52:21.374] [SEVERE ] player 2 placing token on slot 2
[20:52:21.374] [SEVERE ] player 2 placing token on slot 1
[20:52:21.374] [SEVERE ] removing player 2 token from slot 1
[20:52:21.374] [SEVERE ] player 2 placing token on slot 1
[20:52:21.374] [SEVERE ] removing player 2 token from slot 1
[20:52:21.375] [SEVERE ] player 2 placing token on slot 1
[20:52:21.375] [SEVERE ] removing player 2 token from slot 2
[20:52:21.375] [SEVERE ] removing player 2 token from slot 1
[20:52:21.375] [SEVERE ] player 2 placing token on slot 2
[20:52:21.375] [SEVERE ] removing player 2 token from slot 2
[20:52:21.375] [SEVERE ] player 2 placing token on slot 2
[20:52:21.375] [SEVERE ] player 2 placing token on slot 1
[20:52:21.375] [SEVERE ] removing player 2 token from slot 1
[20:52:21.375] [SEVERE ] player 2 placing token on slot 1
[20:52:21.375] [SEVERE ] removing player 2 token from slot 1
[20:52:21.375] [SEVERE ] removing player 2 token from slot 2
[20:52:21.375] [SEVERE ] player 2 placing token on slot 2
[20:52:21.375] [SEVERE ] removing player 2 token from slot 2
[20:52:21.376] [SEVERE ] player 2 placing token on slot 2
[20:52:21.376] [SEVERE ] removing player 2 token from slot 2
[20:52:21.376] [SEVERE ] player 2 placing token on slot 1
[20:52:21.376] [SEVERE ] player 2 placing token on slot 2
[20:52:21.377] [SEVERE ] removing player 2 token from slot 2
[20:52:21.377] [SEVERE ] removing player 2 token from slot 1
[20:52:21.377] [SEVERE ] player 2 placing token on slot 1
[20:52:21.377] [SEVERE ] player 2 placing token on slot 2
[20:52:21.377] [SEVERE ] removing player 2 token from slot 1
[20:52:21.377] [SEVERE ] player 2 placing token on slot 1
[20:52:21.377] [SEVERE ] removing player 2 token from slot 1
[20:52:21.377] [SEVERE ] removing player 2 token from slot 2
[20:52:21.377] [SEVERE ] player 2 placing token on slot 1
[20:52:21.378] [SEVERE ] player 2 placing token on slot 2
[20:52:21.378] [SEVERE ] removing player 2 token from slot 2
[20:52:21.378] [SEVERE ] player 2 placing token on slot 2
[20:52:21.378] [SEVERE ] removing player 2 token from slot 2
[20:52:21.378] [SEVERE ] removing player 2 token from slot 1
[20:52:21.378] [SEVERE ] player 2 placing token on slot 2
[20:52:21.378] [SEVERE ] removing player 2 token from slot 2
[20:52:21.378] [SEVERE ] player 2 placing token on slot 2
[20:52:21.378] [SEVERE ] removing player 2 token from slot 2
[20:52:21.378] [SEVERE ] player 2 placing token on slot 1
[20:52:21.378] [SEVERE ] removing player 2 token from slot 1
[20:52:21.379] [SEVERE ] player 2 placing token on slot 2
[20:52:21.379] [SEVERE ] removing player 2 token from slot 2
[20:52:21.379] [SEVERE ] player 2 placing token on slot 2
[20:52:21.379] [SEVERE ] removing player 2 token from slot 2
[20:52:21.379] [SEVERE ] player 2 placing token on slot 2
[20:52:21.379] [SEVERE ] removing player 2 token from slot 2
[20:52:21.379] [SEVERE ] player 2 placing token on slot 1
[20:52:21.379] [SEVERE ] removing player 2 token from slot 1
[20:52:21.379] [SEVERE ] player 2 placing token on slot 2
[20:52:21.379] [SEVERE ] removing player 2 token from slot 2
[20:52:21.380] [SEVERE ] player 2 placing token on slot 1
[20:52:21.380] [SEVERE ] player 2 placing token on slot 2
[20:52:21.380] [SEVERE ] removing player 2 token from slot 2
[20:52:21.380] [SEVERE ] player 2 placing token on slot 2
[20:52:21.380] [SEVERE ] removing player 2 token from slot 2
[20:52:21.380] [SEVERE ] player 2 placing token on slot 2
[20:52:21.380] [SEVERE ] removing player 2 token from slot 2
[20:52:21.381] [SEVERE ] player 2 placing token on slot 2
[20:52:21.381] [SEVERE ] removing player 2 token from slot 2
[20:52:21.381] [SEVERE ] removing player 2 token from slot 1
[20:52:21.381] [SEVERE ] player 2 placing token on slot 2
[20:52:21.382] [SEVERE ] player 2 placing token on slot 1
[20:52:21.382] [SEVERE ] removing player 2 token from slot 1
[20:52:21.382] [SEVERE ] removing player 2 token from slot 2
[20:52:21.382] [SEVERE ] player 2 placing token on slot 2
[20:52:21.382] [SEVERE ] player 2 placing token on slot 1
[20:52:21.382] [SEVERE ] removing player 2 token from slot 2
[20:52:21.382] [SEVERE ] player 2 placing token on slot 2
[20:52:21.382] [SEVERE ] removing player 2 token from slot 1
[20:52:21.382] [SEVERE ] removing player 2 token from slot 2
[20:52:21.382] [SEVERE ] player 2 placing token on slot 1
[20:52:21.382] [SEVERE ] player 2 placing token on slot 2
[20:52:21.382] [SEVERE ] removing player 2 token from slot 2
[20:52:21.382] [SEVERE ] removing player 2 token from slot 1
[20:52:21.383] [SEVERE ] player 2 placing token on slot 1
[20:52:21.383] [SEVERE ] player 2 placing token on slot 2
[20:52:21.383] [SEVERE ] removing player 2 token from slot 2
[20:52:21.383] [SEVERE ] removing player 2 token from slot 1
[20:52:21.383] [SEVERE ] player 2 placing token on slot 2
[20:52:21.383] [SEVERE ] removing player 2 token from slot 2
[20:52:21.384] [SEVERE ] player 2 placing token on slot 1
[20:52:21.384] [SEVERE ] removing player 2 token from slot 1
[20:52:21.384] [SEVERE ] player 2 placing token on slot 2
[20:52:21.384] [SEVERE ] removing player 2 token from slot 2
[20:52:21.384] [SEVERE ] player 2 placing token on slot 1
[20:52:21.384] [SEVERE ] player 2 placing token on slot 2
[20:52:21.384] [SEVERE ] removing player 2 token from slot 2
[20:52:21.385] [SEVERE ] removing player 2 token from slot 1
[20:52:21.385] [SEVERE ] player 2 placing token on slot 1
[20:52:21.385] [SEVERE ] removing player 2 token from slot 1
[20:52:21.385] [SEVERE ] player 2 placing token on slot 1
[20:52:21.386] [SEVERE ] removing player 2 token from slot 1
[20:52:21.386] [SEVERE ] player 2 placing token on slot 1
[20:52:21.386] [SEVERE ] removing player 2 token from slot 1
[20:52:21.386] [SEVERE ] player 2 placing token on slot 1
[20:52:21.386] [SEVERE ] removing player 2 token from slot 1
[20:52:21.386] [SEVERE ] player 2 placing token on slot 1
[20:52:21.386] [SEVERE ] player 2 placing token on slot 2
[20:52:21.386] [SEVERE ] removing player 2 token from slot 1
[20:52:21.386] [SEVERE ] player 2 placing token on slot 1
[20:52:21.387] [SEVERE ] removing player 2 token from slot 2
[20:52:21.387] [SEVERE ] player 2 placing token on slot 2
